Country Name,Country Code,Series Name,2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Senegal,SEN,Regulatory Quality: Estimate,-0.073225945,-0.26208818,-0.224439725,-0.210808367,-0.195707217,-0.147642568,-0.175264254,-0.294217169,-0.322730869,-0.296521306,-0.345079482
Senegal,SEN,Rule of Law: Estimate,-0.23636283,-0.075783044,-0.159370959,-0.123833999,-0.171570092,-0.224594131,-0.215208232,-0.320803761,-0.398609579,-0.268764853,-0.273632854
Senegal,SEN,Voice and Accountability: Estimate,0.059960779,0.291608185,0.28286007,0.369231224,0.316642314,0.220476836,0.234765261,0.239433467,0.19566907,0.176930591,0.133976579
Serbia,SRB,Control of Corruption: Estimate,-0.327844173,-0.247404575,-0.31857723,-0.383323163,-0.435911,-0.396570772,-0.450225323,-0.451470822,-0.459140092,-0.456542432,-0.447204262
Serbia,SRB,Government Effectiveness: Estimate,-0.179090813,0.001625392,-0.002612748,-0.038609248,0.073255531,0.074429661,-0.016761366,-0.042924359,0.012354408,0.065175988,0.007634319
Serbia,SRB,Political Stability and Absence of Violence/Terrorism: Estimate,-0.075638093,0.184110776,0.234833032,0.133281603,0.083367988,0.005321072,-0.078051545,-0.170754418,-0.085211463,-0.174069464,-0.039109707
Serbia,SRB,Regulatory Quality: Estimate,-0.0626247,0.181434169,0.136262819,0.024931239,-0.046661455,0.099695772,0.097264789,0.080396354,0.035520174,0.137092441,0.137915701
Serbia,SRB,Rule of Law: Estimate,-0.2988289,-0.094780982,-0.07577686,-0.127017573,-0.179726556,-0.170322612,-0.143851891,-0.123005606,-0.115502559,-0.113955773,-0.074504487
Serbia,SRB,Voice and Accountability: Estimate,0.285443068,0.212573081,0.231089726,0.200037345,0.117261581,-0.014722833,-0.046824239,-0.120949499,-0.128316611,-0.098247997,-0.05500016
Seychelles,SYC,Control of Corruption: Estimate,0.600877047,0.577862799,1.141880393,1.100882292,0.84922719,0.860159636,1.17574966,1.388897538,1.600459337,1.69851017,1.628847718
Seychelles,SYC,Government Effectiveness: Estimate,0.550187826,0.510952055,0.554563463,0.521263897,0.496195555,0.63322717,0.622413933,0.678994,0.899884403,0.661873877,0.624744177
Seychelles,SYC,Political Stability and Absence of Violence/Terrorism: Estimate,0.825588942,0.361632437,0.674569547,0.715953171,0.779473782,0.673994184,0.658786893,0.701836467,0.744736969,0.762523115,0.763500512
Seychelles,SYC,Regulatory Quality: Estimate,-0.110132016,-0.26845476,0.134930491,-0.090723507,0.010820714,0.019313708,0.028845681,0.021038041,0.006211027,0.327582836,0.211075112
Seychelles,SYC,Rule of Law: Estimate,0.167075023,0.249937832,0.337435693,0.286111504,0.168758273,0.28040576,0.250036776,0.234800011,0.303993672,0.461737335,0.432935119
Seychelles,SYC,Voice and Accountability: Estimate,0.020076066,-0.049868628,0.078476354,0.157837555,0.187435284,0.192306638,0.312127531,0.481483877,0.630645037,0.596247971,0.55641067
Sierra Leone,SLE,Control of Corruption: Estimate,-0.912265718,-0.948586166,-0.820486605,-0.841478765,-0.590301275,-0.511718929,-0.470781624,-0.396055698,-0.455585212,-0.559889019,-0.574557841
Sierra Leone,SLE,Government Effectiveness: Estimate,-1.219374061,-1.248536348,-1.283995032,-1.225478768,-1.220137,-1.191156149,-1.174410105,-1.063283443,-1.152547002,-1.170130849,-1.155583739
Sierra Leone,SLE,Political Stability and Absence of Violence/Terrorism: Estimate,-0.174718276,-0.104039676,-0.106272891,-0.167113155,-0.03942655,-0.088795371,-0.056914806,-0.302384615,-0.096972123,-0.094513208,-0.238688722
Sierra Leone,SLE,Regulatory Quality: Estimate,-0.720584512,-0.822831988,-0.928697109,-0.948930025,-0.949866354,-0.918371916,-0.916900396,-0.90462321,-0.98027122,-1.055577874,-1.064179897
Sierra Leone,SLE,Rule of Law: Estimate,-0.867820561,-0.935613692,-0.880522013,-0.803181529,-0.806489408,-0.797170162,-0.804067731,-0.794501007,-0.839770317,-0.830980897,-0.832963288
Sierra Leone,SLE,Voice and Accountability: Estimate,-0.342688739,-0.287209034,-0.271190405,-0.198737994,-0.194816008,-0.183088049,-0.130791754,-0.094753966,-0.066451833,-0.146654755,-0.296392292
Singapore,SGP,Control of Corruption: Estimate,2.070466757,2.06742692,2.051130772,2.042241573,2.088784933,2.134731293,2.120042801,2.118231773,2.139510632,2.09469986,2.040184021
Singapore,SGP,Government Effectiveness: Estimate,2.128065586,2.217473507,2.248699427,2.214624166,2.225981951,2.231765747,2.231672287,2.284202814,2.24803853,2.144235611,2.317471981
Singapore,SGP,Political Stability and Absence of Violence/Terrorism: Estimate,1.378178358,1.186271429,1.29889214,1.477468967,1.599125028,1.468256593,1.480454206,1.438511014,1.442505479,1.440372348,1.42420423
Singapore,SGP,Regulatory Quality: Estimate,1.960108399,2.226360083,2.252235413,2.17064333,2.109154701,2.121737957,2.154437542,2.205299139,2.22689867,2.214378357,2.308591366
Singapore,SGP,Rule of Law: Estimate,1.697257519,1.820670485,1.779143214,1.786232829,1.785754323,1.802900434,1.838053703,1.835434914,1.81946075,1.778190374,1.753175378
Singapore,SGP,Voice and Accountability: Estimate,0.036679339,-0.098820016,-0.161713511,-0.14990443,-0.168806583,-0.075884558,-0.206006989,-0.203881621,-0.139553949,-0.060132567,-0.065411933
Slovak Republic,SVK,Control of Corruption: Estimate,0.048900682,0.121957377,0.109913036,0.15208143,0.097416274,0.230296522,0.187729359,0.415226489,0.210813537,0.213295862,0.292565286
Slovak Republic,SVK,Government Effectiveness: Estimate,0.725380659,0.793422878,0.73697716,0.79348284,0.666439116,0.581321478,0.549658775,0.502145827,0.490655839,0.378134668,0.229512304
Slovak Republic,SVK,Political Stability and Absence of Violence/Terrorism: Estimate,1.119518161,1.039121151,0.865759432,0.708230555,0.902731478,0.736685812,0.667368829,0.633981705,0.617919028,0.445335746,0.573219299
Slovak Republic,SVK,Regulatory Quality: Estimate,0.92778039,0.885451794,0.772586048,0.876968384,0.812015295,0.798312306,0.997581124,0.774733365,0.866957545,0.850252986,0.601919115
Slovak Republic,SVK,Rule of Law: Estimate,0.463767737,0.485068291,0.46648401,0.597048819,0.513248086,0.472869635,0.500033498,0.655498803,0.678475678,0.62099874,0.603365183
Slovak Republic,SVK,Voice and Accountability: Estimate,0.959501922,0.959563911,0.965466559,0.961435556,0.912068963,0.847067475,0.861327171,0.879534602,0.904362619,0.889783502,0.912476003
Slovenia,SVN,Control of Corruption: Estimate,0.72219789,0.721584439,0.737131715,0.784757495,0.776858032,0.835979223,0.888419628,0.777402997,0.692999661,0.767268538,0.776647091
Slovenia,SVN,Government Effectiveness: Estimate,1.000986695,0.996188343,0.936799586,1.087123394,1.129237294,1.082238674,1.041784406,1.12117362,1.137307048,1.068535566,1.039294004
Slovenia,SVN,Political Stability and Absence of Violence/Terrorism: Estimate,0.88225168,0.965773404,0.947492003,0.979141891,0.866365492,0.894267261,0.801585972,0.701467931,0.755585372,0.709335089,0.818632841
Slovenia,SVN,Regulatory Quality: Estimate,0.624960363,0.657770276,0.609880984,0.627829552,0.564625978,0.642297328,0.997022331,0.912210226,0.822128713,0.694944024,0.731421769
Slovenia,SVN,Rule of Law: Estimate,0.994512796,0.99971199,0.945756257,1.050599575,0.993279338,1.024478436,1.085000753,1.039548635,1.001680136,0.970905185,1.038807869
Slovenia,SVN,Voice and Accountability: Estimate,1.001857758,0.956069827,0.986833036,1.010903478,1.006733775,0.970165312,0.977372527,0.932139754,0.90486151,0.976333499,1.079099417
Solomon Islands,SLB,Control of Corruption: Estimate,-0.399928987,-0.266010553,-0.345234454,-0.356087327,0.092627935,-0.034902889,-0.050612472,0.068296649,-0.164154112,-0.184632152,-0.134710744
Solomon Islands,SLB,Government Effectiveness: Estimate,-0.83060056,-1.120435357,-0.993977129,-0.927226245,-0.932957649,-0.901527941,-0.882338822,-0.696980476,-0.838085055,-0.679540336,-0.733603537
Solomon Islands,SLB,Political Stability and Absence of Violence/Terrorism: Estimate,0.300382704,0.470224828,0.639986575,0.491754383,0.18808873,0.35522002,0.497185171,0.56044656,0.541874766,0.413905621,0.445870101
Solomon Islands,SLB,Regulatory Quality: Estimate,-1.110217571,-1.100647211,-0.973001599,-0.97360158,-0.81033957,-0.847762167,-0.835665345,-0.832646549,-0.847071648,-0.766386211,-0.780060709
Solomon Islands,SLB,Rule of Law: Estimate,-0.512860835,-0.490089744,-0.489612937,-0.300033778,-0.191830039,-0.202022985,-0.108965173,-0.036500826,-0.363496184,-0.240774632,-0.262915134
Solomon Islands,SLB,Voice and Accountability: Estimate,0.00157698,0.226576805,0.284463555,0.467208147,0.489896327,0.375564605,0.492837101,0.450046629,0.412204117,0.336979955,0.340079069
Somalia,SOM,Control of Corruption: Estimate,-1.58360374,-1.66348052,-1.641670704,-1.690790653,-1.742241144,-1.785826087,-1.724367976,-1.689130902,-1.795541406,-1.792611241,-1.732833624
Somalia,SOM,Government Effectiveness: Estimate,-2.196028709,-2.440228701,-2.217408657,-2.206344604,-2.284246683,-2.211802721,-2.280950546,-2.131613731,-2.085521936,-2.02740407,-1.980202556
Somalia,SOM,Political Stability and Absence of Violence/Terrorism: Estimate,-2.758686543,-2.515828133,-2.370088816,-2.347157955,-2.249911308,-2.249115705,-2.386403084,-2.581469297,-2.727338552,-2.429696083,-2.377600908
Somalia,SOM,Regulatory Quality: Estimate,-2.207792521,-2.072233677,-2.101894855,-2.184588909,-2.284104824,-2.08894062,-2.148591757,-1.953612566,-1.836232662,-1.900155783,-1.879818201
Somalia,SOM,Rule of Law: Estimate,-2.406621218,-2.355670214,-2.315396309,-2.316249132,-2.33167696,-2.298655272,-2.380592108,-2.312544823,-2.282445431,-2.287278891,-2.212004662
Somalia,SOM,Voice and Accountability: Estimate,-2.174990416,-2.114474297,-2.001834154,-1.910400748,-1.778936982,-1.846802115,-1.852570653,-1.83582139,-1.743715644,-1.668942094,-1.662681341
South Africa,ZAF,Control of Corruption: Estimate,-0.138074696,-0.125287011,-0.070839748,0.017026288,-0.127773166,-0.136797428,-0.031280991,-0.059475705,-0.034169111,-0.330094606,-0.284670442
South Africa,ZAF,Government Effectiveness: Estimate,0.306021035,0.165043816,0.087329097,0.101402581,0.070795923,0.103647441,0.127971157,0.046534523,-0.070130371,-0.109027646,-0.256946683
South Africa,ZAF,Political Stability and Absence of Violence/Terrorism: Estimate,-0.046294536,-0.146388963,-0.220544875,-0.149085,-0.284803629,-0.237546816,-0.283221096,-0.252867222,-0.75098145,-0.681386352,-0.665642023
South Africa,ZAF,Regulatory Quality: Estimate,0.380482465,0.230833724,0.208593905,0.119783156,0.138877571,-0.040778168,0.008505391,0.020494822,-0.090708636,-0.185125753,-0.223697945
South Africa,ZAF,Rule of Law: Estimate,0.135300785,0.155199274,0.015778039,0.043559864,-0.156247884,-0.221828088,-0.18833673,-0.243993983,0.064979695,0.040774785,0.086235084
South Africa,ZAF,Voice and Accountability: Estimate,0.600654542,0.640296519,0.648553431,0.64833051,0.630274713,0.637233615,0.643925607,0.690293968,0.783295751,0.72327441,0.74489218
South Sudan,SSD,Control of Corruption: Estimate,-1.400569439,-1.607845902,-1.724335551,-1.759120226,-1.748293281,-1.742846489,-1.799833059,-1.93686974,-1.8369807,-1.855797648,-1.969555378
South Sudan,SSD,Government Effectiveness: Estimate,-1.680366158,-2.094630957,-2.149580956,-2.33689189,-2.44022131,-2.320563078,-2.383665085,-2.316320896,-2.396697998,-2.390763521,-2.32788825
South Sudan,SSD,Political Stability and Absence of Violence/Terrorism: Estimate,-1.730328679,-2.646576643,-2.372008324,-2.412496805,-2.446237087,-2.43470645,-2.518467665,-2.19173646,-2.287328005,-2.213099957,-2.186107874
South Sudan,SSD,Regulatory Quality: Estimate,-1.517484426,-1.643804073,-1.673457623,-1.804660559,-1.933432341,-2.035826683,-1.984623671,-2.010436773,-2.004423141,-2.103992701,-2.117244959
South Sudan,SSD,Rule of Law: Estimate,-1.535800576,-1.851079464,-1.895392776,-1.977507949,-1.963000298,-1.98638773,-2.009007454,-1.971926212,-2.070931673,-2.055217028,-2.138235807
South Sudan,SSD,Voice and Accountability: Estimate,-1.44244802,-1.6188519,-1.595752001,-1.798877954,-1.824329257,-1.988908648,-1.987589359,-1.811196923,-1.719240785,-1.696992636,-1.684179783
Spain,ESP,Control of Corruption: Estimate,0.926990271,0.689240038,0.63098675,0.569826066,0.510279894,0.612778783,0.666394532,0.711801946,0.715437472,0.685416162,0.629368722
Spain,ESP,Government Effectiveness: Estimate,1.167685986,1.173297644,1.157250285,1.094865799,1.001258492,0.96924603,0.96880877,0.853928566,0.907896876,0.920230389,0.752065539
Spain,ESP,Political Stability and Absence of Violence/Terrorism: Estimate,0.012017759,0.243121743,0.241160139,0.402214497,0.27084595,0.275906235,0.292768747,0.411448449,0.509235561,0.318843424,0.287291557
Spain,ESP,Regulatory Quality: Estimate,0.932680726,0.74645406,0.791497886,0.996483803,0.930761218,0.938154161,1.037264585,0.755449116,0.797288954,0.797074437,0.693764329
Spain,ESP,Rule of Law: Estimate,1.025371671,0.966455936,0.886066854,0.965352893,1.024353862,0.978094101,0.990192175,0.860964477,0.843258262,0.799167693,0.822885692
Spain,ESP,Voice and Accountability: Estimate,0.988832355,0.993711829,1.044870377,1.041600347,1.021500945,1.029632807,1.035998702,1.004014373,0.99951309,1.01683569,1.194729686
Sri Lanka,LKA,Control of Corruption: Estimate,-0.220972463,-0.345357031,-0.376923084,-0.3362104,-0.489904672,-0.352846652,-0.303988814,-0.330326974,-0.356694371,-0.383232534,-0.383976996
Sri Lanka,LKA,Government Effectiveness: Estimate,-0.166648373,0.068762988,-0.005963866,-0.027517878,-0.174112946,-0.256620258,-0.124965675,-0.079082653,-0.11527241,-0.391961753,-0.252278894
Sri Lanka,LKA,Political Stability and Absence of Violence/Terrorism: Estimate,-0.612895429,-0.330464035,0.083182663,-0.01134005,-0.075448006,-0.139304608,-0.215536609,-0.089128852,-0.37677303,-0.804306805,-0.508541286
Sri Lanka,LKA,Regulatory Quality: Estimate,-0.166235015,-0.10895326,-0.0587589,-0.123026699,-0.162278667,-0.217681855,-0.232445598,-0.225914791,-0.38943544,-0.653642833,-0.507761836
Sri Lanka,LKA,Rule of Law: Estimate,-0.265521497,-0.149159059,0.032372698,0.107386813,0.027516484,-0.000145817,0.039878584,-0.005844791,0.016912149,-0.058002613,-0.090676814
Sri Lanka,LKA,Voice and Accountability: Estimate,-0.594248354,-0.667327285,-0.296131432,-0.081012078,-0.06186245,-0.007844036,-0.088972844,-0.052089635,-0.074366927,-0.214537114,-0.231143683
St. Kitts and Nevis,KNA,Control of Corruption: Estimate,1.253580928,0.048896857,0.448299348,0.458995938,0.461347401,0.411499292,0.346149027,0.340769291,0.40632996,0.389969081,0.413433611
St. Kitts and Nevis,KNA,Government Effectiveness: Estimate,1.271063447,-0.070879743,0.183234006,0.217992216,0.510476232,0.498675555,0.489976645,0.632649243,0.361193061,0.391751826,0.38041082
St. Kitts and Nevis,KNA,Political Stability and Absence of Violence/Terrorism: Estimate,0.958863378,0.572488189,0.564717531,0.606805444,0.628549755,0.677390516,0.700893521,0.929578841,0.949669898,0.938082099,0.92339325
St. Kitts and Nevis,KNA,Regulatory Quality: Estimate,1.080097675,0.529373944,0.709728956,0.709396422,0.541024446,0.49864164,0.486974269,0.514629245,0.53940779,0.58444494,0.541928887
St. Kitts and Nevis,KNA,Rule of Law: Estimate,0.972781122,-0.674316943,0.486067951,0.46055457,0.496037841,0.519262433,0.436488748,0.482425004,0.454818547,0.501734138,0.47954756
St. Kitts and Nevis,KNA,Voice and Accountability: Estimate,1.124324083,1.121928811,0.847306013,1.005999804,0.995196223,0.862760246,0.814829648,0.811540484,0.772188067,0.767436266,0.774220765
St. Lucia,LCA,Control of Corruption: Estimate,1.079824448,0.489098608,0.618412554,0.641073227,0.583985746,0.560321748,0.557323992,0.540252924,0.557626605,0.579390466,0.544128418
St. Lucia,LCA,Government Effectiveness: Estimate,0.782587111,0.040180814,-0.013827369,0.098975107,0.384870172,0.330709159,0.341977835,0.307117879,-0.120297246,-0.097323522,0.07383462
St. Lucia,LCA,Political Stability and Absence of Violence/Terrorism: Estimate,0.853357732,0.816450417,0.837734759,0.998592257,0.974611223,0.993462741,0.906603932,0.864731133,0.832014859,1.033623219,1.018019199
St. Lucia,LCA,Regulatory Quality: Estimate,0.291050583,0.270610958,0.308875561,0.267580539,0.315735459,0.337109506,0.300285727,0.372113407,0.383640796,0.439211994,0.397178859
St. Lucia,LCA,Rule of Law: Estimate,0.771124661,0.625947833,0.69826591,0.548994958,0.59834075,0.631828129,0.59000349,0.660915732,0.605165064,0.662191749,0.605028093
St. Lucia,LCA,Voice and Accountability: Estimate,1.111960173,1.127601385,1.022462249,1.01202476,0.985149562,0.850306869,0.897846878,0.872128904,0.854247928,0.846967816,0.862668753
St. Vincent and the Grenadines,VCT,Control of Corruption: Estimate,0.955689847,0.691183269,0.656781733,0.674563527,0.706236422,0.743811011,0.760956824,0.798051178,0.774506927,0.756547928,0.737308145
St. Vincent and the Grenadines,VCT,Government Effectiveness: Estimate,0.991574824,0.216326505,0.131499529,0.377365679,0.384870172,0.330709159,0.341977835,0.307117879,0.306390792,0.318174481,0.07383462
St. Vincent and the Grenadines,VCT,Political Stability and Absence of Violence/Terrorism: Estimate,0.853357732,0.816450417,0.987564266,0.998592257,0.871100068,0.823102117,0.938079655,1.032623649,1.040310979,1.033623219,1.018019199
St. Vincent and the Grenadines,VCT,Regulatory Quality: Estimate,0.321960688,0.357046247,0.275838017,0.259495288,0.251334965,0.30456084,0.27475816,0.345437974,0.34358573,0.348867625,0.31760639
St. Vincent and the Grenadines,VCT,Rule of Law: Estimate,0.963378966,0.613778472,0.61648649,0.432746053,0.418545246,0.444319814,0.457618862,0.596641421,0.580293,0.64480865,0.572212458
St. Vincent and the Grenadines,VCT,Voice and Accountability: Estimate,1.026406407,1.154844522,0.96853441,0.954605222,0.943769276,0.854299366,0.897467852,0.906195104,0.867416084,0.849572599,0.831284881
Sudan,SDN,Control of Corruption: Estimate,-1.489166617,-1.462855101,-1.500196934,-1.56117487,-1.559720278,-1.457363605,-1.404175878,-1.418994069,-1.275893569,-1.413728714,-1.502067089
Sudan,SDN,Government Effectiveness: Estimate,-1.487173557,-1.558515906,-1.511249542,-1.559747577,-1.475766897,-1.629033446,-1.658530354,-1.538864851,-1.662199378,-1.686377645,-1.977062106
Sudan,SDN,Political Stability and Absence of Violence/Terrorism: Estimate,-2.193009615,-2.363084555,-2.155153036,-2.331105709,-1.971525431,-1.821862936,-1.696265817,-1.657106519,-1.987674117,-2.076920271,-2.466938972
Sudan,SDN,Regulatory Quality: Estimate,-1.463778138,-1.445106983,-1.504510403,-1.486272931,-1.578617334,-1.644064665,-1.669680119,-1.570901155,-1.476986885,-1.581311107,-1.603139162
Sudan,SDN,Rule of Law: Estimate,-1.283378005,-1.169810414,-1.232918978,-1.281595707,-1.121922851,-1.138505101,-1.17248106,-1.085210681,-1.218454838,-1.260093331,-1.67417717
Sudan,SDN,Voice and Accountability: Estimate,-1.775998712,-1.736496091,-1.783321738,-1.834390759,-1.839286566,-1.848914266,-1.651642561,-1.42654264,-1.451323032,-1.494462252,-1.604848266
Suriname,SUR,Control of Corruption: Estimate,-0.282394767,-0.449729502,-0.271172434,-0.335388899,-0.205202311,-0.240344256,-0.41992861,-0.46073404,-0.41855827,-0.404953331,-0.404351592
Suriname,SUR,Government Effectiveness: Estimate,-0.01792681,-0.177615508,-0.379115045,-0.372116715,-0.648720562,-0.686521709,-0.627012372,-0.57881397,-0.68069315,-0.944707155,-0.967238128
Suriname,SUR,Political Stability and Absence of Violence/Terrorism: Estimate,0.132779226,0.249270841,0.249509305,0.15281789,0.119801402,0.058266103,0.087680511,0.418843955,0.348392159,0.399689198,0.412738472
Suriname,SUR,Regulatory Quality: Estimate,-0.44600299,-0.634206414,-0.631722152,-0.642956674,-0.557062507,-0.668974459,-0.701412082,-0.795015275,-0.721502066,-0.789872885,-0.728055537
Suriname,SUR,Rule of Law: Estimate,-0.049031351,-0.136155605,-0.215757579,-0.174602553,-0.171837166,-0.087810397,-0.083465852,-0.132088944,-0.12621364,-0.128307819,-0.06225745
Suriname,SUR,Voice and Accountability: Estimate,0.356965274,0.516815305,0.411247224,0.414863557,0.430003643,0.296294183,0.362840116,0.414326221,0.369046509,0.369401544,0.353224784
Sweden,SWE,Control of Corruption: Estimate,2.239426613,2.11085391,2.145463467,2.105776548,2.099963188,2.109636784,2.091949463,2.094510555,2.098498106,2.061525345,2.028246164
Sweden,SWE,Government Effectiveness: Estimate,1.788998246,1.681375504,1.684848666,1.663074851,1.675751686,1.671094418,1.674012423,1.670026779,1.610255241,1.572404861,1.601383328
Sweden,SWE,Political Stability and Absence of Violence/Terrorism: Estimate,1.127778053,1.065414786,0.932670474,1.000782132,0.968603015,0.921417594,1.011886358,0.9973768,1.014508009,0.910905123,0.758365273
Sweden,SWE,Regulatory Quality: Estimate,1.895466685,1.805163264,1.803804874,1.842773318,1.790045738,1.825504899,1.793261528,1.678616405,1.745321631,1.681576967,1.718017101
Sweden,SWE,Rule of Law: Estimate,1.950598121,1.975145102,1.990329385,1.952284813,1.819698572,1.784075022,1.792161584,1.767410159,1.699357152,1.688508987,1.604023457
Sweden,SWE,Voice and Accountability: Estimate,1.658036113,1.611015677,1.565454483,1.565084696,1.569446921,1.580797315,1.55905807,1.498041272,1.492747545,1.526127934,1.574831605
Switzerland,CHE,Control of Corruption: Estimate,2.124894381,2.147577286,2.094741821,1.942986488,1.945187926,1.96969378,1.94492662,2.045429468,1.958838105,2.009361982,2.021999121
Switzerland,CHE,Government Effectiveness: Estimate,1.816378474,2.104318619,1.967453361,1.971780896,2.017803192,1.997076869,1.916227698,1.97202301,1.990797877,2.0494349,2.134927034
Switzerland,CHE,Political Stability and Absence of Violence/Terrorism: Estimate,1.401140213,1.402652621,1.326494217,1.28985405,1.242316484,1.319481969,1.310975432,1.176240206,1.115375638,1.159745336,1.071443915
Switzerland,CHE,Regulatory Quality: Estimate,1.619792342,1.800340295,1.729456306,1.900379658,1.875574946,1.791235805,1.65198791,1.584892631,1.723315477,1.620113015,1.729380012
Switzerland,CHE,Rule of Law: Estimate,1.796045899,1.990257263,1.909281015,1.906162858,1.888671994,1.88756001,1.862659335,1.776890278,1.767985344,1.751188397,1.761725664
Switzerland,CHE,Voice and Accountability: Estimate,1.628030062,1.559400916,1.558680534,1.532362223,1.55728519,1.592823863,1.495535493,1.536162972,1.541669488,1.621346831,1.665026903
Syrian Arab Republic,SYR,Control of Corruption: Estimate,-1.265769243,-1.560515285,-1.568970442,-1.59303391,-1.583551884,-1.64825058,-1.707912922,-1.735396385,-1.798743725,-1.776185155,-1.75022471
Syrian Arab Republic,SYR,Government Effectiveness: Estimate,-1.405558825,-1.405650496,-1.628286123,-1.851922035,-1.800827861,-1.702341676,-1.744951606,-1.754257798,-1.767033577,-1.753013611,-1.788162112
Syrian Arab Republic,SYR,Political Stability and Absence of Violence/Terrorism: Estimate,-2.681142807,-2.74882412,-2.965176821,-2.906036139,-2.612919331,-2.736455917,-2.730469227,-2.711847782,-2.659650087,-2.776898384,-2.750606775
Syrian Arab Republic,SYR,Regulatory Quality: Estimate,-1.545633554,-1.684552789,-1.664717913,-1.684930086,-1.853042841,-1.759668589,-1.77942121,-1.891613841,-1.646809816,-1.823899746,-1.810112953
Syrian Arab Republic,SYR,Rule of Law: Estimate,-1.406745911,-1.358261347,-1.436686277,-1.993623257,-2.097953081,-2.054641485,-2.088243484,-2.088908434,-2.082138538,-2.069140911,-2.035180092
Syrian Arab Republic,SYR,Voice and Accountability: Estimate,-1.835049391,-1.878355265,-1.922527313,-1.986982107,-1.969714046,-1.968418837,-1.992747426,-1.930748582,-1.911745667,-1.895416975,-1.854182601
"Taiwan, China",TWN,Control of Corruption: Estimate,0.672172725,0.801970065,0.737594783,0.841373682,0.926707029,0.993042946,1.017865896,1.12494278,1.177963257,1.147966981,1.203368664
"Taiwan, China",TWN,Government Effectiveness: Estimate,1.202017188,1.358364105,1.360293508,1.320027471,1.223278403,1.317241549,1.395763278,1.539180875,1.430438399,1.403010011,1.47769177
"Taiwan, China",TWN,Political Stability and Absence of Violence/Terrorism: Estimate,0.873134315,0.766413093,0.91313535,0.914119124,0.85892272,0.842051268,0.788774729,0.755992591,0.767897606,0.766374409,0.763789356
"Taiwan, China",TWN,Regulatory Quality: Estimate,1.135525942,1.29879117,1.332924247,1.27639544,1.360435247,1.37460053,1.396167874,1.36607933,1.473266959,1.409888744,1.451695681
"Taiwan, China",TWN,Rule of Law: Estimate,1.043634892,1.185485721,1.130921483,1.107057691,1.104134321,1.076038837,1.102799416,1.217756033,1.256362081,1.258412957,1.260532618
"Taiwan, China",TWN,Voice and Accountability: Estimate,0.889036834,0.881728411,0.898573041,1.009340525,1.015850544,0.955476761,0.978095472,1.095303893,1.092456579,1.0812006,1.09658742
Tajikistan,TJK,Control of Corruption: Estimate,-1.287621021,-1.13246429,-1.148191094,-1.163033485,-1.346372128,-1.428637147,-1.345649838,-1.345226526,-1.354334593,-1.434276462,-1.378733397
Tajikistan,TJK,Government Effectiveness: Estimate,-1.068485737,-0.792752922,-0.904914379,-1.090924144,-1.182448268,-1.163757205,-1.116753697,-0.759225845,-0.64504981,-0.757130861,-0.772318006
Tajikistan,TJK,Political Stability and Absence of Violence/Terrorism: Estimate,-1.182374001,-0.693340778,-0.88231802,-0.78061831,-0.674310863,-0.747715354,-0.512059867,-0.500074506,-0.676811934,-0.740999103,-0.472821504
Tajikistan,TJK,Regulatory Quality: Estimate,-1.066145539,-1.036864042,-1.064184427,-1.118531585,-1.097772956,-1.100579858,-1.061833382,-1.072057724,-1.154771566,-1.197977424,-1.178222895
Tajikistan,TJK,Rule of Law: Estimate,-1.26350379,-1.01213634,-1.075173855,-1.166686535,-1.374056339,-1.303506017,-1.253854871,-1.25058949,-1.206843734,-1.255565047,-1.277231216
Tajikistan,TJK,Voice and Accountability: Estimate,-1.504280448,-1.495674491,-1.569381833,-1.689842463,-1.721941948,-1.699024796,-1.795909047,-1.777924895,-1.701383829,-1.673658133,-1.634670138
Tanzania,TZA,Control of Corruption: Estimate,-0.781170845,-0.761549294,-0.709870934,-0.531419516,-0.486995429,-0.475951612,-0.420570701,-0.405753613,-0.394610137,-0.35488227,-0.319897324
Tanzania,TZA,Government Effectiveness: Estimate,-0.712978959,-0.657758951,-0.653441548,-0.606901288,-0.682187915,-0.779476464,-0.854386747,-0.739272416,-0.64834106,-0.460365832,-0.455080926
Tanzania,TZA,Political Stability and Absence of Violence/Terrorism: Estimate,-0.162120849,-0.597118556,-0.423460692,-0.448246777,-0.570162117,-0.580475688,-0.388420016,-0.480807662,-0.335558683,-0.260344118,-0.052751601
Tanzania,TZA,Regulatory Quality: Estimate,-0.353273869,-0.363270283,-0.427903473,-0.483072639,-0.61011517,-0.640993357,-0.668204069,-0.689335167,-0.640137732,-0.563533366,-0.588394701
Tanzania,TZA,Rule of Law: Estimate,-0.477349401,-0.40100807,-0.395599663,-0.396327496,-0.470542252,-0.573051035,-0.56778425,-0.615206003,-0.55146271,-0.462281913,-0.373498291
Tanzania,TZA,Voice and Accountability: Estimate,-0.203858227,-0.193490133,-0.222135827,-0.223375127,-0.27848503,-0.38052389,-0.521158755,-0.735241413,-0.714553893,-0.65319699,-0.533726752
Thailand,THA,Control of Corruption: Estimate,-0.372668326,-0.480822623,-0.555973411,-0.451746017,-0.446126044,-0.458226591,-0.471995354,-0.483811766,-0.478870928,-0.452444345,-0.489050776
